,Acc,Transform Type,Model,Structured,Mu
6,0.858875,Heirarchical,GAT,False,0.3157894736842105
7,0.8883750000000001,Heirarchical,GAT,False,0.3684210526315789
8,0.9088749999999999,Heirarchical,GAT,False,0.42105263157894735
9,0.938375,Heirarchical,GAT,False,0.47368421052631576
10,0.9421250000000001,Heirarchical,GAT,False,0.5263157894736842
11,0.946,Heirarchical,GAT,False,0.5789473684210527
12,0.95625,Heirarchical,GAT,False,0.631578947368421
13,0.9633749999999999,Heirarchical,GAT,False,0.6842105263157894
14,0.9672499999999999,Heirarchical,GAT,False,0.7368421052631579
15,0.969375,Heirarchical,GAT,False,0.7894736842105263
16,0.968375,Heirarchical,GAT,False,0.8421052631578947
17,0.9723749999999999,Heirarchical,GAT,False,0.894736842105263
18,0.9668750000000002,Heirarchical,GAT,False,0.9473684210526315
19,0.9728749999999999,Heirarchical,GAT,False,1.0
0,0.768,Heirarchical,GAT,True,0.0
1,0.78525,Heirarchical,GAT,True,0.05263157894736842
2,0.7697500000000002,Heirarchical,GAT,True,0.10526315789473684
3,0.8096249999999999,Heirarchical,GAT,True,0.15789473684210525
4,0.838875,Heirarchical,GAT,True,0.21052631578947367
5,0.875375,Heirarchical,GAT,True,0.2631578947368421
6,0.9057499999999999,Heirarchical,GAT,True,0.3157894736842105
7,0.9393750000000001,Heirarchical,GAT,True,0.3684210526315789
8,0.94825,Heirarchical,GAT,True,0.42105263157894735
9,0.97,Heirarchical,GAT,True,0.47368421052631576
10,0.9795,Heirarchical,GAT,True,0.5263157894736842
11,0.99,Heirarchical,GAT,True,0.5789473684210527
12,0.9944999999999998,Heirarchical,GAT,True,0.631578947368421
13,0.9949999999999999,Heirarchical,GAT,True,0.6842105263157894
14,0.9974999999999999,Heirarchical,GAT,True,0.7368421052631579
15,0.99825,Heirarchical,GAT,True,0.7894736842105263
16,0.999,Heirarchical,GAT,True,0.8421052631578947
17,0.9987499999999999,Heirarchical,GAT,True,0.894736842105263
18,0.9991249999999999,Heirarchical,GAT,True,0.9473684210526315
19,0.99975,Heirarchical,GAT,True,1.0
0,0.507875,Heirarchical,GAT,False,0.0
1,0.5847499999999999,Heirarchical,GAT,False,0.05263157894736842
2,0.6759999999999999,Heirarchical,GAT,False,0.10526315789473684
3,0.748,Heirarchical,GAT,False,0.15789473684210525
4,0.7871249999999999,Heirarchical,GAT,False,0.21052631578947367
5,0.8322499999999999,Heirarchical,GAT,False,0.2631578947368421
6,0.858875,Heirarchical,GAT,False,0.3157894736842105
7,0.8883750000000001,Heirarchical,GAT,False,0.3684210526315789
8,0.9088749999999999,Heirarchical,GAT,False,0.42105263157894735
9,0.938375,Heirarchical,GAT,False,0.47368421052631576
10,0.9421250000000001,Heirarchical,GAT,False,0.5263157894736842
11,0.946,Heirarchical,GAT,False,0.5789473684210527
12,0.95625,Heirarchical,GAT,False,0.631578947368421
13,0.9633749999999999,Heirarchical,GAT,False,0.6842105263157894
14,0.9672499999999999,Heirarchical,GAT,False,0.7368421052631579
15,0.969375,Heirarchical,GAT,False,0.7894736842105263
16,0.968375,Heirarchical,GAT,False,0.8421052631578947
17,0.9723749999999999,Heirarchical,GAT,False,0.894736842105263
18,0.9668750000000002,Heirarchical,GAT,False,0.9473684210526315
19,0.9728749999999999,Heirarchical,GAT,False,1.0
0,0.768,Heirarchical,GAT,True,0.0
1,0.78525,Heirarchical,GAT,True,0.05263157894736842
2,0.7697500000000002,Heirarchical,GAT,True,0.10526315789473684
3,0.8096249999999999,Heirarchical,GAT,True,0.15789473684210525
4,0.838875,Heirarchical,GAT,True,0.21052631578947367
5,0.875375,Heirarchical,GAT,True,0.2631578947368421
6,0.9057499999999999,Heirarchical,GAT,True,0.3157894736842105
7,0.9393750000000001,Heirarchical,GAT,True,0.3684210526315789
8,0.94825,Heirarchical,GAT,True,0.42105263157894735
9,0.97,Heirarchical,GAT,True,0.47368421052631576
10,0.9795,Heirarchical,GAT,True,0.5263157894736842
11,0.99,Heirarchical,GAT,True,0.5789473684210527
12,0.9944999999999998,Heirarchical,GAT,True,0.631578947368421
13,0.9949999999999999,Heirarchical,GAT,True,0.6842105263157894
14,0.9974999999999999,Heirarchical,GAT,True,0.7368421052631579
15,0.99825,Heirarchical,GAT,True,0.7894736842105263
16,0.999,Heirarchical,GAT,True,0.8421052631578947
17,0.9987499999999999,Heirarchical,GAT,True,0.894736842105263
18,0.9991249999999999,Heirarchical,GAT,True,0.9473684210526315
19,0.99975,Heirarchical,GAT,True,1.0
0,0.507875,Heirarchical,GAT,False,0.0
1,0.5847499999999999,Heirarchical,GAT,False,0.05263157894736842
2,0.6759999999999999,Heirarchical,GAT,False,0.10526315789473684
3,0.748,Heirarchical,GAT,False,0.15789473684210525
4,0.7871249999999999,Heirarchical,GAT,False,0.21052631578947367
5,0.8322499999999999,Heirarchical,GAT,False,0.2631578947368421
6,0.858875,Heirarchical,GAT,False,0.3157894736842105
7,0.8883750000000001,Heirarchical,GAT,False,0.3684210526315789
8,0.9088749999999999,Heirarchical,GAT,False,0.42105263157894735
9,0.938375,Heirarchical,GAT,False,0.47368421052631576
10,0.9421250000000001,Heirarchical,GAT,False,0.5263157894736842
11,0.946,Heirarchical,GAT,False,0.5789473684210527
12,0.95625,Heirarchical,GAT,False,0.631578947368421
13,0.9633749999999999,Heirarchical,GAT,False,0.6842105263157894
14,0.9672499999999999,Heirarchical,GAT,False,0.7368421052631579
15,0.969375,Heirarchical,GAT,False,0.7894736842105263
16,0.968375,Heirarchical,GAT,False,0.8421052631578947
17,0.9723749999999999,Heirarchical,GAT,False,0.894736842105263
18,0.9668750000000002,Heirarchical,GAT,False,0.9473684210526315
19,0.9728749999999999,Heirarchical,GAT,False,1.0
0,0.768,Heirarchical,GAT,True,0.0
1,0.78525,Heirarchical,GAT,True,0.05263157894736842
2,0.7697500000000002,Heirarchical,GAT,True,0.10526315789473684
3,0.8096249999999999,Heirarchical,GAT,True,0.15789473684210525
4,0.838875,Heirarchical,GAT,True,0.21052631578947367
5,0.875375,Heirarchical,GAT,True,0.2631578947368421
6,0.9057499999999999,Heirarchical,GAT,True,0.3157894736842105
7,0.9393750000000001,Heirarchical,GAT,True,0.3684210526315789
8,0.94825,Heirarchical,GAT,True,0.42105263157894735
9,0.97,Heirarchical,GAT,True,0.47368421052631576
10,0.9795,Heirarchical,GAT,True,0.5263157894736842
11,0.99,Heirarchical,GAT,True,0.5789473684210527
12,0.9944999999999998,Heirarchical,GAT,True,0.631578947368421
13,0.9949999999999999,Heirarchical,GAT,True,0.6842105263157894
14,0.9974999999999999,Heirarchical,GAT,True,0.7368421052631579
15,0.99825,Heirarchical,GAT,True,0.7894736842105263
16,0.999,Heirarchical,GAT,True,0.8421052631578947
17,0.9987499999999999,Heirarchical,GAT,True,0.894736842105263
18,0.9991249999999999,Heirarchical,GAT,True,0.9473684210526315
19,0.99975,Heirarchical,GAT,True,1.0
0,0.5097500000000001,Triadic,GAT,False,0.0
1,0.554625,Triadic,GAT,False,0.05263157894736842
2,0.60425,Triadic,GAT,False,0.10526315789473684
3,0.64325,Triadic,GAT,False,0.15789473684210525
4,0.681875,Triadic,GAT,False,0.21052631578947367
5,0.739375,Triadic,GAT,False,0.2631578947368421
6,0.806,Triadic,GAT,False,0.3157894736842105
7,0.7753749999999999,Triadic,GAT,False,0.3684210526315789
8,0.83725,Triadic,GAT,False,0.42105263157894735
9,0.875125,Triadic,GAT,False,0.47368421052631576
10,0.836125,Triadic,GAT,False,0.5263157894736842
11,0.88275,Triadic,GAT,False,0.5789473684210527
12,0.915875,Triadic,GAT,False,0.631578947368421
13,0.900375,Triadic,GAT,False,0.6842105263157894
14,0.9039999999999999,Triadic,GAT,False,0.7368421052631579
15,0.8885,Triadic,GAT,False,0.7894736842105263
16,0.9207500000000002,Triadic,GAT,False,0.8421052631578947
17,0.9243749999999998,Triadic,GAT,False,0.894736842105263
18,0.945125,Triadic,GAT,False,0.9473684210526315
19,0.937125,Triadic,GAT,False,1.0
0,0.526375,Triadic,GAT,True,0.0
1,0.5569999999999999,Triadic,GAT,True,0.05263157894736842
2,0.603375,Triadic,GAT,True,0.10526315789473684
3,0.6307499999999999,Triadic,GAT,True,0.15789473684210525
4,0.6981249999999999,Triadic,GAT,True,0.21052631578947367
5,0.7463749999999999,Triadic,GAT,True,0.2631578947368421
6,0.80275,Triadic,GAT,True,0.3157894736842105
7,0.78575,Triadic,GAT,True,0.3684210526315789
8,0.8554999999999999,Triadic,GAT,True,0.42105263157894735
9,0.868375,Triadic,GAT,True,0.47368421052631576
10,0.8768750000000001,Triadic,GAT,True,0.5263157894736842
11,0.886125,Triadic,GAT,True,0.5789473684210527
12,0.9094999999999999,Triadic,GAT,True,0.631578947368421
13,0.907375,Triadic,GAT,True,0.6842105263157894
14,0.8950000000000001,Triadic,GAT,True,0.7368421052631579
15,0.8828750000000001,Triadic,GAT,True,0.7894736842105263
16,0.9027499999999999,Triadic,GAT,True,0.8421052631578947
17,0.9450000000000001,Triadic,GAT,True,0.894736842105263
18,0.9477499999999999,Triadic,GAT,True,0.9473684210526315
19,0.9407499999999999,Triadic,GAT,True,1.0
0,0.5097500000000001,Triadic,GAT,False,0.0
1,0.554625,Triadic,GAT,False,0.05263157894736842
2,0.60425,Triadic,GAT,False,0.10526315789473684
3,0.64325,Triadic,GAT,False,0.15789473684210525
4,0.681875,Triadic,GAT,False,0.21052631578947367
5,0.739375,Triadic,GAT,False,0.2631578947368421
6,0.806,Triadic,GAT,False,0.3157894736842105
7,0.7753749999999999,Triadic,GAT,False,0.3684210526315789
8,0.83725,Triadic,GAT,False,0.42105263157894735
9,0.875125,Triadic,GAT,False,0.47368421052631576
10,0.836125,Triadic,GAT,False,0.5263157894736842
11,0.88275,Triadic,GAT,False,0.5789473684210527
12,0.915875,Triadic,GAT,False,0.631578947368421
13,0.900375,Triadic,GAT,False,0.6842105263157894
14,0.9039999999999999,Triadic,GAT,False,0.7368421052631579
15,0.8885,Triadic,GAT,False,0.7894736842105263
16,0.9207500000000002,Triadic,GAT,False,0.8421052631578947
17,0.9243749999999998,Triadic,GAT,False,0.894736842105263
18,0.945125,Triadic,GAT,False,0.9473684210526315
19,0.937125,Triadic,GAT,False,1.0
0,0.526375,Triadic,GAT,True,0.0
1,0.5569999999999999,Triadic,GAT,True,0.05263157894736842
2,0.603375,Triadic,GAT,True,0.10526315789473684
3,0.6307499999999999,Triadic,GAT,True,0.15789473684210525
4,0.6981249999999999,Triadic,GAT,True,0.21052631578947367
5,0.7463749999999999,Triadic,GAT,True,0.2631578947368421
6,0.80275,Triadic,GAT,True,0.3157894736842105
7,0.78575,Triadic,GAT,True,0.3684210526315789
8,0.8554999999999999,Triadic,GAT,True,0.42105263157894735
9,0.868375,Triadic,GAT,True,0.47368421052631576
10,0.8768750000000001,Triadic,GAT,True,0.5263157894736842
11,0.886125,Triadic,GAT,True,0.5789473684210527
12,0.9094999999999999,Triadic,GAT,True,0.631578947368421
13,0.907375,Triadic,GAT,True,0.6842105263157894
14,0.8950000000000001,Triadic,GAT,True,0.7368421052631579
15,0.8828750000000001,Triadic,GAT,True,0.7894736842105263
16,0.9027499999999999,Triadic,GAT,True,0.8421052631578947
17,0.9450000000000001,Triadic,GAT,True,0.894736842105263
18,0.9477499999999999,Triadic,GAT,True,0.9473684210526315
19,0.9407499999999999,Triadic,GAT,True,1.0
0,0.5097500000000001,Triadic,GAT,False,0.0
1,0.554625,Triadic,GAT,False,0.05263157894736842
2,0.60425,Triadic,GAT,False,0.10526315789473684
3,0.64325,Triadic,GAT,False,0.15789473684210525
4,0.681875,Triadic,GAT,False,0.21052631578947367
5,0.739375,Triadic,GAT,False,0.2631578947368421
6,0.806,Triadic,GAT,False,0.3157894736842105
7,0.7753749999999999,Triadic,GAT,False,0.3684210526315789
8,0.83725,Triadic,GAT,False,0.42105263157894735
9,0.875125,Triadic,GAT,False,0.47368421052631576
10,0.836125,Triadic,GAT,False,0.5263157894736842
11,0.88275,Triadic,GAT,False,0.5789473684210527
12,0.915875,Triadic,GAT,False,0.631578947368421
13,0.900375,Triadic,GAT,False,0.6842105263157894
14,0.9039999999999999,Triadic,GAT,False,0.7368421052631579
15,0.8885,Triadic,GAT,False,0.7894736842105263
16,0.9207500000000002,Triadic,GAT,False,0.8421052631578947
17,0.9243749999999998,Triadic,GAT,False,0.894736842105263
18,0.945125,Triadic,GAT,False,0.9473684210526315
19,0.937125,Triadic,GAT,False,1.0
0,0.526375,Triadic,GAT,True,0.0
1,0.5569999999999999,Triadic,GAT,True,0.05263157894736842
2,0.603375,Triadic,GAT,True,0.10526315789473684
3,0.6307499999999999,Triadic,GAT,True,0.15789473684210525
4,0.6981249999999999,Triadic,GAT,True,0.21052631578947367
5,0.7463749999999999,Triadic,GAT,True,0.2631578947368421
6,0.80275,Triadic,GAT,True,0.3157894736842105
7,0.78575,Triadic,GAT,True,0.3684210526315789
8,0.8554999999999999,Triadic,GAT,True,0.42105263157894735
9,0.868375,Triadic,GAT,True,0.47368421052631576
10,0.8768750000000001,Triadic,GAT,True,0.5263157894736842
11,0.886125,Triadic,GAT,True,0.5789473684210527
12,0.9094999999999999,Triadic,GAT,True,0.631578947368421
13,0.907375,Triadic,GAT,True,0.6842105263157894
14,0.8950000000000001,Triadic,GAT,True,0.7368421052631579
15,0.8828750000000001,Triadic,GAT,True,0.7894736842105263
16,0.9027499999999999,Triadic,GAT,True,0.8421052631578947
17,0.9450000000000001,Triadic,GAT,True,0.894736842105263
18,0.9477499999999999,Triadic,GAT,True,0.9473684210526315
19,0.9407499999999999,Triadic,GAT,True,1.0
0,0.802375,Geometric,SAGE,False,0.0
1,0.9254999999999999,Geometric,SAGE,False,0.05263157894736842
2,0.97725,Geometric,SAGE,False,0.10526315789473684
3,0.990625,Geometric,SAGE,False,0.15789473684210525
4,0.9956250000000001,Geometric,SAGE,False,0.21052631578947367
5,0.9966250000000001,Geometric,SAGE,False,0.2631578947368421
6,0.9962499999999999,Geometric,SAGE,False,0.3157894736842105
7,0.9994999999999999,Geometric,SAGE,False,0.3684210526315789
8,0.99975,Geometric,SAGE,False,0.42105263157894735
9,0.999375,Geometric,SAGE,False,0.47368421052631576
10,0.9994999999999999,Geometric,SAGE,False,0.5263157894736842
11,0.9998750000000001,Geometric,SAGE,False,0.5789473684210527
12,0.9998750000000001,Geometric,SAGE,False,0.631578947368421
13,0.9998750000000001,Geometric,SAGE,False,0.6842105263157894
14,1.0,Geometric,SAGE,False,0.7368421052631579
15,1.0,Geometric,SAGE,False,0.7894736842105263
16,0.9998750000000001,Geometric,SAGE,False,0.8421052631578947
17,1.0,Geometric,SAGE,False,0.894736842105263
18,0.9998750000000001,Geometric,SAGE,False,0.9473684210526315
19,1.0,Geometric,SAGE,False,1.0
0,0.576625,Geometric,SAGE,True,0.0
1,0.6248750000000001,Geometric,SAGE,True,0.05263157894736842
2,0.7238749999999998,Geometric,SAGE,True,0.10526315789473684
3,0.774375,Geometric,SAGE,True,0.15789473684210525
4,0.842125,Geometric,SAGE,True,0.21052631578947367
5,0.8852499999999999,Geometric,SAGE,True,0.2631578947368421
6,0.898375,Geometric,SAGE,True,0.3157894736842105
7,0.9397499999999999,Geometric,SAGE,True,0.3684210526315789
8,0.9496249999999999,Geometric,SAGE,True,0.42105263157894735
9,0.965625,Geometric,SAGE,True,0.47368421052631576
10,0.9570000000000001,Geometric,SAGE,True,0.5263157894736842
11,0.98225,Geometric,SAGE,True,0.5789473684210527
12,0.98675,Geometric,SAGE,True,0.631578947368421
13,0.983625,Geometric,SAGE,True,0.6842105263157894
14,0.984,Geometric,SAGE,True,0.7368421052631579
15,0.9876250000000001,Geometric,SAGE,True,0.7894736842105263
16,0.9957500000000001,Geometric,SAGE,True,0.8421052631578947
17,0.9971249999999999,Geometric,SAGE,True,0.894736842105263
18,0.9957499999999999,Geometric,SAGE,True,0.9473684210526315
19,0.9952500000000001,Geometric,SAGE,True,1.0
0,0.802375,Geometric,SAGE,False,0.0
1,0.9254999999999999,Geometric,SAGE,False,0.05263157894736842
2,0.97725,Geometric,SAGE,False,0.10526315789473684
3,0.990625,Geometric,SAGE,False,0.15789473684210525
4,0.9956250000000001,Geometric,SAGE,False,0.21052631578947367
5,0.9966250000000001,Geometric,SAGE,False,0.2631578947368421
6,0.9962499999999999,Geometric,SAGE,False,0.3157894736842105
7,0.9994999999999999,Geometric,SAGE,False,0.3684210526315789
8,0.99975,Geometric,SAGE,False,0.42105263157894735
9,0.999375,Geometric,SAGE,False,0.47368421052631576
10,0.9994999999999999,Geometric,SAGE,False,0.5263157894736842
11,0.9998750000000001,Geometric,SAGE,False,0.5789473684210527
12,0.9998750000000001,Geometric,SAGE,False,0.631578947368421
13,0.9998750000000001,Geometric,SAGE,False,0.6842105263157894
14,1.0,Geometric,SAGE,False,0.7368421052631579
15,1.0,Geometric,SAGE,False,0.7894736842105263
16,0.9998750000000001,Geometric,SAGE,False,0.8421052631578947
17,1.0,Geometric,SAGE,False,0.894736842105263
18,0.9998750000000001,Geometric,SAGE,False,0.9473684210526315
19,1.0,Geometric,SAGE,False,1.0
0,0.576625,Geometric,SAGE,True,0.0
1,0.6248750000000001,Geometric,SAGE,True,0.05263157894736842
2,0.7238749999999998,Geometric,SAGE,True,0.10526315789473684
3,0.774375,Geometric,SAGE,True,0.15789473684210525
4,0.842125,Geometric,SAGE,True,0.21052631578947367
5,0.8852499999999999,Geometric,SAGE,True,0.2631578947368421
6,0.898375,Geometric,SAGE,True,0.3157894736842105
7,0.9397499999999999,Geometric,SAGE,True,0.3684210526315789
8,0.9496249999999999,Geometric,SAGE,True,0.42105263157894735
9,0.965625,Geometric,SAGE,True,0.47368421052631576
10,0.9570000000000001,Geometric,SAGE,True,0.5263157894736842
11,0.98225,Geometric,SAGE,True,0.5789473684210527
12,0.98675,Geometric,SAGE,True,0.631578947368421
13,0.983625,Geometric,SAGE,True,0.6842105263157894
14,0.984,Geometric,SAGE,True,0.7368421052631579
15,0.9876250000000001,Geometric,SAGE,True,0.7894736842105263
16,0.9957500000000001,Geometric,SAGE,True,0.8421052631578947
17,0.9971249999999999,Geometric,SAGE,True,0.894736842105263
18,0.9957499999999999,Geometric,SAGE,True,0.9473684210526315
19,0.9952500000000001,Geometric,SAGE,True,1.0
0,0.802375,Geometric,SAGE,False,0.0
1,0.9254999999999999,Geometric,SAGE,False,0.05263157894736842
2,0.97725,Geometric,SAGE,False,0.10526315789473684
3,0.990625,Geometric,SAGE,False,0.15789473684210525
4,0.9956250000000001,Geometric,SAGE,False,0.21052631578947367
5,0.9966250000000001,Geometric,SAGE,False,0.2631578947368421
6,0.9962499999999999,Geometric,SAGE,False,0.3157894736842105
7,0.9994999999999999,Geometric,SAGE,False,0.3684210526315789
8,0.99975,Geometric,SAGE,False,0.42105263157894735
9,0.999375,Geometric,SAGE,False,0.47368421052631576
10,0.9994999999999999,Geometric,SAGE,False,0.5263157894736842
11,0.9998750000000001,Geometric,SAGE,False,0.5789473684210527
12,0.9998750000000001,Geometric,SAGE,False,0.631578947368421
13,0.9998750000000001,Geometric,SAGE,False,0.6842105263157894
14,1.0,Geometric,SAGE,False,0.7368421052631579
15,1.0,Geometric,SAGE,False,0.7894736842105263
16,0.9998750000000001,Geometric,SAGE,False,0.8421052631578947
17,1.0,Geometric,SAGE,False,0.894736842105263
18,0.9998750000000001,Geometric,SAGE,False,0.9473684210526315
19,1.0,Geometric,SAGE,False,1.0
0,0.576625,Geometric,SAGE,True,0.0
1,0.6248750000000001,Geometric,SAGE,True,0.05263157894736842
2,0.7238749999999998,Geometric,SAGE,True,0.10526315789473684
3,0.774375,Geometric,SAGE,True,0.15789473684210525
4,0.842125,Geometric,SAGE,True,0.21052631578947367
5,0.8852499999999999,Geometric,SAGE,True,0.2631578947368421
6,0.898375,Geometric,SAGE,True,0.3157894736842105
7,0.9397499999999999,Geometric,SAGE,True,0.3684210526315789
8,0.9496249999999999,Geometric,SAGE,True,0.42105263157894735
9,0.965625,Geometric,SAGE,True,0.47368421052631576
10,0.9570000000000001,Geometric,SAGE,True,0.5263157894736842
11,0.98225,Geometric,SAGE,True,0.5789473684210527
12,0.98675,Geometric,SAGE,True,0.631578947368421
13,0.983625,Geometric,SAGE,True,0.6842105263157894
14,0.984,Geometric,SAGE,True,0.7368421052631579
15,0.9876250000000001,Geometric,SAGE,True,0.7894736842105263
16,0.9957500000000001,Geometric,SAGE,True,0.8421052631578947
17,0.9971249999999999,Geometric,SAGE,True,0.894736842105263
18,0.9957499999999999,Geometric,SAGE,True,0.9473684210526315
19,0.9952500000000001,Geometric,SAGE,True,1.0
0,0.50425,Heirarchical,SAGE,False,0.0
1,0.561625,Heirarchical,SAGE,False,0.05263157894736842
2,0.670875,Heirarchical,SAGE,False,0.10526315789473684
3,0.743875,Heirarchical,SAGE,False,0.15789473684210525
4,0.822125,Heirarchical,SAGE,False,0.21052631578947367
5,0.8703749999999999,Heirarchical,SAGE,False,0.2631578947368421
6,0.905625,Heirarchical,SAGE,False,0.3157894736842105
7,0.9428749999999999,Heirarchical,SAGE,False,0.3684210526315789
8,0.9637500000000001,Heirarchical,SAGE,False,0.42105263157894735
9,0.976125,Heirarchical,SAGE,False,0.47368421052631576
10,0.9866249999999999,Heirarchical,SAGE,False,0.5263157894736842
11,0.9915,Heirarchical,SAGE,False,0.5789473684210527
12,0.9945,Heirarchical,SAGE,False,0.631578947368421
13,0.9956250000000001,Heirarchical,SAGE,False,0.6842105263157894
14,0.9995,Heirarchical,SAGE,False,0.7368421052631579
15,0.9994999999999999,Heirarchical,SAGE,False,0.7894736842105263
16,1.0,Heirarchical,SAGE,False,0.8421052631578947
17,0.99975,Heirarchical,SAGE,False,0.894736842105263
18,1.0,Heirarchical,SAGE,False,0.9473684210526315
19,1.0,Heirarchical,SAGE,False,1.0
0,0.6955,Heirarchical,SAGE,True,0.0
1,0.716,Heirarchical,SAGE,True,0.05263157894736842
2,0.7630000000000001,Heirarchical,SAGE,True,0.10526315789473684
3,0.8172499999999999,Heirarchical,SAGE,True,0.15789473684210525
4,0.861125,Heirarchical,SAGE,True,0.21052631578947367
5,0.891375,Heirarchical,SAGE,True,0.2631578947368421
6,0.921125,Heirarchical,SAGE,True,0.3157894736842105
7,0.9502499999999999,Heirarchical,SAGE,True,0.3684210526315789
8,0.9661250000000001,Heirarchical,SAGE,True,0.42105263157894735
9,0.975375,Heirarchical,SAGE,True,0.47368421052631576
10,0.985,Heirarchical,SAGE,True,0.5263157894736842
11,0.992,Heirarchical,SAGE,True,0.5789473684210527
12,0.9955,Heirarchical,SAGE,True,0.631578947368421
13,0.9970000000000001,Heirarchical,SAGE,True,0.6842105263157894
14,0.9987499999999999,Heirarchical,SAGE,True,0.7368421052631579
15,0.999625,Heirarchical,SAGE,True,0.7894736842105263
16,1.0,Heirarchical,SAGE,True,0.8421052631578947
17,1.0,Heirarchical,SAGE,True,0.894736842105263
18,1.0,Heirarchical,SAGE,True,0.9473684210526315
19,0.9998750000000001,Heirarchical,SAGE,True,1.0
0,0.50425,Heirarchical,SAGE,False,0.0
1,0.561625,Heirarchical,SAGE,False,0.05263157894736842
2,0.670875,Heirarchical,SAGE,False,0.10526315789473684
3,0.743875,Heirarchical,SAGE,False,0.15789473684210525
4,0.822125,Heirarchical,SAGE,False,0.21052631578947367
5,0.8703749999999999,Heirarchical,SAGE,False,0.2631578947368421
6,0.905625,Heirarchical,SAGE,False,0.3157894736842105
7,0.9428749999999999,Heirarchical,SAGE,False,0.3684210526315789
8,0.9637500000000001,Heirarchical,SAGE,False,0.42105263157894735
9,0.976125,Heirarchical,SAGE,False,0.47368421052631576
10,0.9866249999999999,Heirarchical,SAGE,False,0.5263157894736842
11,0.9915,Heirarchical,SAGE,False,0.5789473684210527
12,0.9945,Heirarchical,SAGE,False,0.631578947368421
13,0.9956250000000001,Heirarchical,SAGE,False,0.6842105263157894
14,0.9995,Heirarchical,SAGE,False,0.7368421052631579
15,0.9994999999999999,Heirarchical,SAGE,False,0.7894736842105263
16,1.0,Heirarchical,SAGE,False,0.8421052631578947
17,0.99975,Heirarchical,SAGE,False,0.894736842105263
18,1.0,Heirarchical,SAGE,False,0.9473684210526315
19,1.0,Heirarchical,SAGE,False,1.0
0,0.6955,Heirarchical,SAGE,True,0.0
1,0.716,Heirarchical,SAGE,True,0.05263157894736842
2,0.7630000000000001,Heirarchical,SAGE,True,0.10526315789473684
3,0.8172499999999999,Heirarchical,SAGE,True,0.15789473684210525
4,0.861125,Heirarchical,SAGE,True,0.21052631578947367
5,0.891375,Heirarchical,SAGE,True,0.2631578947368421
6,0.921125,Heirarchical,SAGE,True,0.3157894736842105
7,0.9502499999999999,Heirarchical,SAGE,True,0.3684210526315789
8,0.9661250000000001,Heirarchical,SAGE,True,0.42105263157894735
9,0.975375,Heirarchical,SAGE,True,0.47368421052631576
10,0.985,Heirarchical,SAGE,True,0.5263157894736842
11,0.992,Heirarchical,SAGE,True,0.5789473684210527
12,0.9955,Heirarchical,SAGE,True,0.631578947368421
13,0.9970000000000001,Heirarchical,SAGE,True,0.6842105263157894
14,0.9987499999999999,Heirarchical,SAGE,True,0.7368421052631579
15,0.999625,Heirarchical,SAGE,True,0.7894736842105263
16,1.0,Heirarchical,SAGE,True,0.8421052631578947
17,1.0,Heirarchical,SAGE,True,0.894736842105263
18,1.0,Heirarchical,SAGE,True,0.9473684210526315
19,0.9998750000000001,Heirarchical,SAGE,True,1.0
0,0.50425,Heirarchical,SAGE,False,0.0
1,0.561625,Heirarchical,SAGE,False,0.05263157894736842
2,0.670875,Heirarchical,SAGE,False,0.10526315789473684
3,0.743875,Heirarchical,SAGE,False,0.15789473684210525
4,0.822125,Heirarchical,SAGE,False,0.21052631578947367
5,0.8703749999999999,Heirarchical,SAGE,False,0.2631578947368421
6,0.905625,Heirarchical,SAGE,False,0.3157894736842105
7,0.9428749999999999,Heirarchical,SAGE,False,0.3684210526315789
8,0.9637500000000001,Heirarchical,SAGE,False,0.42105263157894735
9,0.976125,Heirarchical,SAGE,False,0.47368421052631576
10,0.9866249999999999,Heirarchical,SAGE,False,0.5263157894736842
11,0.9915,Heirarchical,SAGE,False,0.5789473684210527
12,0.9945,Heirarchical,SAGE,False,0.631578947368421
13,0.9956250000000001,Heirarchical,SAGE,False,0.6842105263157894
14,0.9995,Heirarchical,SAGE,False,0.7368421052631579
15,0.9994999999999999,Heirarchical,SAGE,False,0.7894736842105263
16,1.0,Heirarchical,SAGE,False,0.8421052631578947
17,0.99975,Heirarchical,SAGE,False,0.894736842105263
18,1.0,Heirarchical,SAGE,False,0.9473684210526315
19,1.0,Heirarchical,SAGE,False,1.0
0,0.6955,Heirarchical,SAGE,True,0.0
1,0.716,Heirarchical,SAGE,True,0.05263157894736842
2,0.7630000000000001,Heirarchical,SAGE,True,0.10526315789473684
3,0.8172499999999999,Heirarchical,SAGE,True,0.15789473684210525
4,0.861125,Heirarchical,SAGE,True,0.21052631578947367
5,0.891375,Heirarchical,SAGE,True,0.2631578947368421
6,0.921125,Heirarchical,SAGE,True,0.3157894736842105
7,0.9502499999999999,Heirarchical,SAGE,True,0.3684210526315789
8,0.9661250000000001,Heirarchical,SAGE,True,0.42105263157894735
9,0.975375,Heirarchical,SAGE,True,0.47368421052631576
10,0.985,Heirarchical,SAGE,True,0.5263157894736842
11,0.992,Heirarchical,SAGE,True,0.5789473684210527
12,0.9955,Heirarchical,SAGE,True,0.631578947368421
13,0.9970000000000001,Heirarchical,SAGE,True,0.6842105263157894
14,0.9987499999999999,Heirarchical,SAGE,True,0.7368421052631579
15,0.999625,Heirarchical,SAGE,True,0.7894736842105263
16,1.0,Heirarchical,SAGE,True,0.8421052631578947
17,1.0,Heirarchical,SAGE,True,0.894736842105263
